--lua script
Item = {
n1="Kiếm Sắt",i1="",
n2="Giáp Sắt (Nam)",i2="",
n3="Giáp Sắt (Nữ)",i3="",
n4="Kiếm Tinh Sắt",i4="",
n5="Giáp Linh Xảo (Nam)",i5="",
n6="Giáp Linh Xảo (Nữ)",i6="",
n7="Đai Linh Xảo",i7="",
n8="Ủng Linh Xảo",i8="",
n9="Đá Mắt Mèo",i9="",
n10="Mũ Linh Xảo",i10="",
n11="Dây Chuyền Linh Xảo",i11="",
n12="Găng Linh Xảo",i12="",
n13="Nhẫn Linh Xảo",i13="",
n14="Kiếm Man Lực",i14="",
n15="Giáp Man Lực (Nam)",i15="",
n16="Giáp Man Lực (Nữ)",i16="",
n17="Mũ Man Lực",i17="",
n18="Dây Chuyền Man Lực",i18="",
n19="Găng Man Lực",i19="",
n20="Nhẫn Man Lực",i20="",
n21="Đai Man Lực",i21="",
n22="Ủng Man Lực",i22="",
n23="Hồng Ngọc",i23="",
n24="Huy Chương Sắt",i24="",
n25="Huy Chương Linh Xảo",i25="",
n26="Huy Chương Man Lực",i26="",
n27="Nhẫn Nguyên Lực (Đã Bỏ)",i27="",
n28="Đao Toái Cốt",i28="",
n29="Giáp Toái Cốt (Nam)",i29="",
n30="Giáp Toái Cốt (Nữ)",i30="",
n31="Mũ Toái Cốt",i31="",
n32="Dây Chuyền Toái Cốt",i32="",
n33="Vòng Tay Toái Cốt",i33="",
n34="Đai Toái Cốt",i34="",
n35="Ủng Toái Cốt",i35="",
n36="Đá Toái Cốt",i36="",
n37="Nhẫn Toái Cốt",i37="",
n38="Huy Chương Toái Cốt",i38="",
n39="Pháp Trượng Huy Hoàng (Đã Bỏ)",i39="Pháp trượng kết từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n40="Pháp Bào Huy Hoàng (Nam)",i40="Pháp bào dệt từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n41="Pháp Bào Huy Hoàng (Nữ)",i41="Pháp bào dệt từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n42="Mũ Huy Hoàng (Đã Bỏ)",i42="Mũ dệt từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n43="Dây Chuyền Huy Hoàng (Đã Bỏ)",i43="Dây chuyền dệt từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n44="Vòng Tay Huy Hoàng (Đã Bỏ)",i44="Vòng tay dệt từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n45="Đai Huy Hoàng (Đã Bỏ)",i45="Đai dệt từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n46="Ủng Huy Hoàng (Đã Bỏ)",i46="Ủng dệt từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n47="Đá Huy Hoàng (Đã Bỏ)",i47="Đá dệt từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n48="Nhẫn Huy Hoàng (Đã Bỏ)",i48="Nhẫn dệt từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n49="Huy Chương Huy Hoàng (Đã Bỏ)",i49="Huy chương dệt từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n50="Kiếm Băng Sương (Đã Bỏ)",i50="Thanh kiếm lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n51="Giáp Băng Sương (Nam)",i51="Chiến giáp lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n52="Giáp Băng Sương (Nữ)",i52="Chiến giáp lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n53="Mũ Băng Sương (Đã Bỏ)",i53="Mũ lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n54="Dây Chuyền Băng Sương (Đã Bỏ)",i54="Dây chuyền lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n55="Vòng Tay Băng Sương (Đã Bỏ)",i55="Vòng tay lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n56="Đai Băng Sương (Đã Bỏ)",i56="Đai lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n57="Ủng Băng Sương (Đã Bỏ)",i57="Ủng lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n58="Đá Băng Sương (Đã Bỏ)",i58="Đá lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n59="Nhẫn Băng Sương (Đã Bỏ)",i59="Nhẫn lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n60="Huy Chương Băng Sương (Đã Bỏ)",i60="Huy chương lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n61="Đao Thương Lang",i61="<(c0xFFFF6600)3> <(c0xFFFF6600)Đao Thương Lang> hợp thành <(c0xFFFF6600)Đao Hoàng Kim>, CS tăng mạnh.\\Nâng cấp tại <(c0xFFFF6600)Bảng Rèn> (phím tắt: <(c0xFFFF6600)x>).",
n1869="Đá Ma Pháp Lính Đánh Thuê Cấp 10",i1869="Khảm vào Linh Hồn Lính Đánh Thuê, tăng <(c0xFF00FFFF)MP Tối Đa>\\Cần trang bị Lính Đánh Thuê cấp <(c0xFF00FFFF)60> trở lên mới kích hoạt hiệu quả\\Một số Lính Đánh Thuê đặc biệt có thể kích hoạt Đá Quý mọi cấp",
n1870="Kim Cương Ma Pháp (Nhỏ)",i1870="Tăng KN Thần Thạch Ma Pháp",
n1871="Kim Cương Ma Pháp (Trung)",i1871="Tăng KN Thần Thạch Ma Pháp",
n1872="Kim Cương Ma Pháp (Lớn)",i1872="Tăng KN Thần Thạch Ma Pháp",
n1873="Phù Văn Sinh Lực",i1873="<(c0xFFFF6600)Nâng Cấp> cần <(c0xFFFF6600)3> Phù Văn cùng cấp cùng phẩm chất\\Có thể giám định Phù Văn để thay đổi loại và giá trị thuộc tính",
n1874="Phù Văn Ma Pháp",i1874="<(c0xFFFF6600)Nâng Cấp> cần <(c0xFFFF6600)3> Phù Văn cùng cấp cùng phẩm chất\\Có thể giám định Phù Văn để thay đổi loại và giá trị thuộc tính",
n1875="Phù Văn Công Vật Lý",i1875="<(c0xFFFF6600)Nâng Cấp> cần <(c0xFFFF6600)3> Phù Văn cùng cấp cùng phẩm chất\\Có thể giám định Phù Văn để thay đổi loại và giá trị thuộc tính",
n1876="Phù Văn Công Phép",i1876="<(c0xFFFF6600)Nâng Cấp> cần <(c0xFFFF6600)3> Phù Văn cùng cấp cùng phẩm chất\\Có thể giám định Phù Văn để thay đổi loại và giá trị thuộc tính",
n1877="Phù Văn Công Tinh Thần",i1877="<(c0xFFFF6600)Nâng Cấp> cần <(c0xFFFF6600)3> Phù Văn cùng cấp cùng phẩm chất\\Có thể giám định Phù Văn để thay đổi loại và giá trị thuộc tính",
n1878="Phù Văn Phòng Thủ Vật Lý",i1878="<(c0xFFFF6600)Nâng Cấp> cần <(c0xFFFF6600)3> Phù Văn cùng cấp cùng phẩm chất\\Có thể giám định Phù Văn để thay đổi loại và giá trị thuộc tính",
n1879="Phù Văn Phòng Thủ Phép",i1879="<(c0xFFFF6600)Nâng Cấp> cần <(c0xFFFF6600)3> Phù Văn cùng cấp cùng phẩm chất\\Có thể giám định Phù Văn để thay đổi loại và giá trị thuộc tính",
n1880="Phù Văn Chính Xác",i1880="<(c0xFFFF6600)Nâng Cấp> cần <(c0xFFFF6600)3> Phù Văn cùng cấp cùng phẩm chất\\Có thể giám định Phù Văn để thay đổi loại và giá trị thuộc tính",
n1881="Phù Văn Nhanh Nhẹn",i1881="<(c0xFFFF6600)Nâng Cấp> cần <(c0xFFFF6600)3> Phù Văn cùng cấp cùng phẩm chất\\Có thể giám định Phù Văn để thay đổi loại và giá trị thuộc tính",
n1882="Phù Văn Hồi HP",i1882="<(c0xFFFF6600)Nâng Cấp> cần <(c0xFFFF6600)3> Phù Văn cùng cấp cùng phẩm chất\\Có thể giám định Phù Văn để thay đổi loại và giá trị thuộc tính",
n1883="Phù Văn Hồi MP",i1883="<(c0xFFFF6600)Nâng Cấp> cần <(c0xFFFF6600)3> Phù Văn cùng cấp cùng phẩm chất\\Có thể giám định Phù Văn để thay đổi loại và giá trị thuộc tính",
n1884="Phù Văn Hồi Độc",i1884="<(c0xFFFF6600)Nâng Cấp> cần <(c0xFFFF6600)3> Phù Văn cùng cấp cùng phẩm chất\\Có thể giám định Phù Văn để thay đổi loại và giá trị thuộc tính",
n1885="Phù Văn Thần Thánh",i1885="<(c0xFFFF6600)Nâng Cấp> cần <(c0xFFFF6600)3> Phù Văn cùng cấp cùng phẩm chất\\Có thể giám định Phù Văn để thay đổi loại và giá trị thuộc tính",
n1886="Phù Văn Tốc Độ Công Kích",i1886="<(c0xFFFF6600)Nâng Cấp> cần <(c0xFFFF6600)3> Phù Văn cùng cấp cùng phẩm chất\\Có thể giám định Phù Văn để thay đổi loại và giá trị thuộc tính",
n1887="Phù Văn Cuồng Đao Liệt Hỏa",i1887="<(c0xFFFF6600)Nâng Cấp> cần <(c0xFFFF6600)3> Phù Văn cùng cấp cùng phẩm chất\\Có thể giám định Phù Văn để thay đổi loại và giá trị thuộc tính",
n1888="Phù Văn Sát Thương",i1888="<(c0xFFFF6600)Nâng Cấp> cần <(c0xFFFF6600)3> Phù Văn cùng cấp cùng phẩm chất\\Có thể giám định Phù Văn để thay đổi loại và giá trị thuộc tính",
n1889="Phù Văn Giảm Sát Thương",i1889="<(c0xFFFF6600)Nâng Cấp> cần <(c0xFFFF6600)3> Phù Văn cùng cấp cùng phẩm chất\\Có thể giám định Phù Văn để thay đổi loại và giá trị thuộc tính",
n1890="Phù Văn Xung Phong Đẩy Lùi",i1890="<(c0xFFFF6600)Nâng Cấp> cần <(c0xFFFF6600)3> Phù Văn cùng cấp cùng phẩm chất\\Có thể giám định Phù Văn để thay đổi loại và giá trị thuộc tính",
n1891="Phù Văn Tuyệt Kỹ Chiến Sĩ",i1891="<(c0xFFFF6600)Nâng Cấp> cần <(c0xFFFF6600)3> Phù Văn cùng cấp cùng phẩm chất\\Có thể giám định Phù Văn để thay đổi loại và giá trị thuộc tính",
n1892="Phù Văn Thiêu Đốt Tường Lửa",i1892="<(c0xFFFF6600)Nâng Cấp> cần <(c0xFFFF6600)3> Phù Văn cùng cấp cùng phẩm chất\\Có thể giám định Phù Văn để thay đổi loại và giá trị thuộc tính",
n1893="Cuộn Mở Kho",i1893="Vật Phẩm Hỗ Trợ\\Cuộn thần kỳ dùng mở rộng ô Kho\\Mở giao diện Kho, nhấp ô chưa mở để dùng\\<(c0xFF00FF00)Gợi ý: nhận từ Gói VIP Hằng Ngày>",
n1894="Đan Hồn Thú",i1894="Nhấp đúp để dùng\\Tăng 1000 điểm Hồn Thú Thú Cưỡi\\Thú Cưỡi Bậc 1 mở Hệ Thống Hồn Thú",
n1895="Rác Bỏ Có Thể Tái Chế (Bỏ)",i1895="Rác bỏ có thể tái chế thấy khắp bãi biển! Bảo vệ môi trường, phân loại rác! Nhặt lên và bỏ vào thùng rác tương ứng nhận thưởng KN và điểm nổi tiếng Bãi Biển",
n1896="Rác Bỏ Không Thể Tái Chế (Bỏ)",i1896="Rác bỏ không thể tái chế thấy khắp bãi biển! Bảo vệ môi trường, phân loại rác! Nhặt lên và bỏ vào thùng rác tương ứng nhận thưởng KN và điểm nổi tiếng Bãi Biển",
n1897="Túi Nhựa Bỏ Đi (Bỏ)",i1897="",
n1898="Lon Nước Bỏ Đi (Bỏ)",i1898="",
n1899="Pin Bỏ Đi (Bỏ)",i1899="",
n1900="Mẩu Thuốc Lá Bỏ Đi (Bỏ)",i1900="",
n1901="Thuốc Bỏ Đi (Bỏ)",i1901="",
n1902="Mỹ Phẩm Bỏ Đi (Bỏ)",i1902="",
n1903="Chai Thủy Tinh Bỏ Đi (Bỏ)",i1903="",
n1904="Mảnh Dịch Chuyển Thánh Tháp",i1904="Mảnh Vé Vào Thánh Tháp Ánh Sáng, thu thập đủ mảnh\\Có thể dịch chuyển đến tầng khác tại NPC Đá Dịch Chuyển Thánh Quang trong Thánh Tháp",
n1905="Lệnh Triệu Hồi Tà Linh Chiến Hồn",i1905="Nhận khi diệt Tà Linh thường\\Có thể nộp cho Hộ Pháp Tà Linh để triệu hồi nhiều Tà Linh Chiến Hồn\\<(c0xFF00FF00)Gợi ý: nhận tại Phó Bản Thôn Tà Linh>",
n1906="Lệnh Triệu Hồi Tà Linh Thần Hồn",i1906="Nhận khi diệt Tà Linh thường\\Có thể nộp cho Hộ Pháp Tà Linh để triệu hồi nhiều Tà Linh Thần Hồn\\<(c0xFF00FF00)Gợi ý: nhận tại Phó Bản Thôn Tà Linh>",
n1907="Lệnh Triệu Hồi Tà Linh Tối Thượng",i1907="Nhận khi diệt Tà Linh thường\\Có thể nộp cho Hộ Pháp Tà Linh để triệu hồi BOSS Tà Linh Tối Thượng\\<(c0xFF00FF00)Gợi ý: nhận tại Phó Bản Thôn Tà Linh>",
n1908="Chân Wirt",i1908="Chân giả bằng gỗ, công dụng chưa rõ\\<(c0xFF00FF00)Gợi ý: nhận tại Phó Bản Bò>",
n1909="Khối Horadric",i1909="Chiếc hộp ẩn chứa sức mạnh kỳ lạ\\<(c0xFF00FF00)Gợi ý: nhận tại Phó Bản Bò>",
n1910="Sách Dịch Chuyển Phó Bản Bò",i1910="Một quyển sách dịch chuyển rất cổ\\<(c0xFF00FF00)Gợi ý: nhận tại Phó Bản Bò>",
n1911="Trang Tàn Sách Dịch Chuyển Cổ Đại",i1911="Trang tàn Sách Dịch Chuyển Cổ Đại, đầy chữ không thể đọc hiểu\\<(c0xFF00FF00)Gợi ý: nhận tại Phó Bản Bò>",
n1912="Gỗ (Thường)",i1912="Đưa vào đống lửa trại Thành Đồ Long, nhận lượng rất nhỏ Hỏa Chủng, tăng cấp Lửa",
n1913="Gỗ (Cao Cấp)",i1913="Đưa vào đống lửa trại Thành Đồ Long, nhận một ít Hỏa Chủng, tăng cấp Lửa",
n1914="Gỗ (Hoàn Mỹ)",i1914="Đưa vào đống lửa trại Thành Đồ Long, nhận ít Hỏa Chủng, tăng cấp Lửa",
n1915="Gỗ (Cực Phẩm)",i1915="Đưa vào đống lửa trại Thành Đồ Long, nhận nhiều Hỏa Chủng, tăng cấp Lửa",
n1916="Gỗ (Truyền Thuyết)",i1916="Đưa vào đống lửa trại Thành Đồ Long, nhận lượng lớn Hỏa Chủng, tăng cấp Lửa",
n1917="Thịt Nướng",i1917="Miếng thịt nướng thơm phức, nhấp đúp để dùng nhận thưởng KN",
n1918="Thịt Cừu",i1918="Miếng thịt cừu thơm phức, nhấp đúp để dùng nhận thưởng KN",
n1919="Đùi Cừu",i1919="Chiếc đùi cừu thơm phức, nhấp đúp để dùng nhận thưởng KN",
n1920="Sườn Cừu",i1920="Miếng sườn cừu thơm phức, nhấp đúp để dùng nhận thưởng KN",
n1921="Gói Truyền Thừa Chí Tôn",i1921="Dùng sau Chuyển Sinh 1 để nhận phần thưởng Cực Phẩm",
n1922="Gói Truyền Thuyết Thần Thánh",i1922="Dùng sau Chuyển Sinh 1 để nhận phần thưởng Cực Phẩm.",
n1923="Gói Nữ Thần Ánh Bình Minh",i1923="Dùng sau Chuyển Sinh 1 để nhận phần thưởng Cực Phẩm.",
n1924="Cổ Thư Da Cừu",i1924="Thu thập đủ 10 Cổ Thư Da Cừu, có thể mở ải ẩn trong Phó Bản Mật Thất Cổ Đại.",
n1925="Kho Báu Cổ Đại",i1925="Nhấp đúp để dùng, có thể ngẫu nhiên nhận đạo cụ thưởng",
n1926="Bình Nước Thánh",i1926="<(c0xFF00FF00)Đạo cụ hoạt động Tưới Thần Thụ>\\Có thể nộp cho NPC Người Bảo Vệ Thần Thụ ở Thành Đồ Long\\Nộp xong nhận lượng lớn KN",
n1927="Thẻ Triệu Hồi Quái Vật",i1927="Dùng triệu hồi quái trong hoạt động Ma Tộc Xâm Lược, chỉ dùng tại khu vực hoạt động\\<(c0xFF00FF00)Gợi ý: quái hoạt động Ma Tộc Xâm Lược rơi>",
n1928="Mảnh Khóa Đồng Tâm Chữ “Vĩnh”",i1928="Chỉ dùng trong hoạt động này, là đạo cụ hoạt động để nộp NPC",
n1929="Mảnh Khóa Đồng Tâm Chữ “Kết”",i1929="Chỉ dùng trong hoạt động này, là đạo cụ hoạt động để nộp NPC",
n1930="Mảnh Khóa Đồng Tâm Chữ “Đồng”",i1930="Chỉ dùng trong hoạt động này, là đạo cụ hoạt động để nộp NPC",
n1931="Mảnh Khóa Đồng Tâm Chữ “Tâm”",i1931="Chỉ dùng trong hoạt động này, là đạo cụ hoạt động để nộp NPC",
n1932="Quặng Ma Tinh Xanh",i1932="Chỉ dùng trong hoạt động này, là đạo cụ hoạt động để nộp NPC",
n1933="Quặng Ma Tinh Tím",i1933="Chỉ dùng trong hoạt động này, là đạo cụ hoạt động để nộp NPC",
n1934="Quặng Ma Tinh Cam",i1934="Chỉ dùng trong hoạt động này, là đạo cụ hoạt động để nộp NPC",
n1935="Vé Vào Các KN",i1935="Đạo cụ vào Phó Bản Các KN\\Vào tầng Các KN càng cao càng tốn nhiều đạo cụ\\<(c0xFF00FF00)Gợi ý: có thể mua tại Cửa Hàng>",
n1936="Lệnh Đào Báu",i1936="Chỉ dùng trong hoạt động này, là đạo cụ hoạt động để nộp NPC\\<(c0xFF00FF00)Gợi ý: có thể mua tại Cửa Hàng>",
n1937="Mảnh Trang Bị Lính Đánh Thuê",i1937="Dược thủy thần kỳ mang năng lượng đặc biệt, là vật liệu bắt buộc để nâng cấp Trang Bị Lính Đánh Thuê",
n1938="Gói Nạp Lần Đầu Hằng Ngày",i1938="<(c0xFFFFFF00)Nhấp đúp để dùng> nhận:\\Tinh Thạch Thần Hồn ×2\\Tinh Hoa Thiên Thần ×1\\Linh Thạch Ma Toản ×2\\5000K Xu khóa ×2",
n1939="Gói Nạp Lần 2 Hằng Ngày",i1939="<(c0xFFFFFF00)Nhấp đúp để dùng> nhận:\\Tinh Thạch Thần Hồn ×5\\Tinh Hoa Cường Hóa Thần Trang Cấp 1 ×2\\Cuộn Thần Hồn 10000 Điểm ×2\\Thẻ Tinh Hồn 10000 Điểm ×1\\Khóa Giám Định ×5",
n1940="Gói Nạp Lần 3 Hằng Ngày",i1940="<(c0xFFFFFF00)Nhấp đúp để dùng> nhận:\\Tinh Thạch Thần Hồn ×10\\Tinh Hoa Cường Hóa Thần Trang Cấp 1 ×5\\Cuộn Thần Hồn 10000 Điểm ×3\\Thẻ Tinh Hồn 10000 Điểm ×2\\Thần Sa Tẩy Luyện ×5",
n1941="Gói Nạp Đại Gia Hằng Ngày",i1941="<(c0xFFFFFF00)Nhấp đúp để dùng> nhận:\\Tinh Hoa Thiên Thần ×10\\Tinh Hoa Cường Hóa Thần Trang Cấp 1 ×10\\Đá Tinh Luyện Phù Văn ×20\\Thẻ Tinh Hồn 10000 Điểm ×5\\Đá Đột Phá Lính Đánh Thuê ×5",
n1942="Gói Nạp Lớn Hằng Ngày",i1942="<(c0xFFFFFF00)Nhấp đúp để dùng> nhận:\\Tinh Hoa Thiên Thần ×20\\Đá Tinh Luyện Phù Văn ×30\\Tinh Hoa Cường Hóa Thần Trang Cấp 1 ×20\\Thẻ Tinh Hồn 10000 Điểm ×5\\Ngọc Long Hồn ×3",
n1943="Gói Nạp Lần Đầu Hằng Ngày (Thứ Bảy)",i1943="Gói Nạp Lần Đầu Hằng Ngày",
n1944="Gói Nạp Lần Đầu Hằng Ngày (Chủ Nhật)",i1944="Gói Nạp Lần Đầu Hằng Ngày",
n1945="Gói 500 Nguyên Bảo (Thứ Hai)",i1945="Gói Nạp Lần Đầu Hằng Ngày",
n1946="Gói 500 Nguyên Bảo (Thứ Ba)",i1946="Gói Nạp Lần Đầu Hằng Ngày",
n1947="Gói 500 Nguyên Bảo (Thứ Tư)",i1947="Gói Nạp Lần Đầu Hằng Ngày",
n1948="Gói 500 Nguyên Bảo (Thứ Năm)",i1948="Gói Nạp Lần Đầu Hằng Ngày",
n1949="Gói 500 Nguyên Bảo (Thứ Sáu)",i1949="Gói Nạp Lần Đầu Hằng Ngày",
n1950="Gói 500 Nguyên Bảo (Thứ Bảy)",i1950="Gói Nạp Lần Đầu Hằng Ngày",
n1951="Gói 500 Nguyên Bảo (Chủ Nhật)",i1951="Gói Nạp Lần Đầu Hằng Ngày",
n1952="Gói 1000 Nguyên Bảo (Thứ Hai)",i1952="Gói Nạp Lần Đầu Hằng Ngày",
n1953="Gói 1000 Nguyên Bảo (Thứ Ba)",i1953="Gói Nạp Lần Đầu Hằng Ngày",
n1954="Gói 1000 Nguyên Bảo (Thứ Tư)",i1954="Gói Nạp Lần Đầu Hằng Ngày",
n1955="Gói 1000 Nguyên Bảo (Thứ Năm)",i1955="Gói Nạp Lần Đầu Hằng Ngày",
n1956="Gói 1000 Nguyên Bảo (Thứ Sáu)",i1956="Gói Nạp Lần Đầu Hằng Ngày",
n1957="Gói 1000 Nguyên Bảo (Thứ Bảy)",i1957="Gói Nạp Lần Đầu Hằng Ngày",
n1958="Gói 1000 Nguyên Bảo (Chủ Nhật)",i1958="Gói Nạp Lần Đầu Hằng Ngày",
n1959="Gói 5000 Nguyên Bảo (Thứ Hai)",i1959="Gói Nạp Lần Đầu Hằng Ngày",
n1960="Gói 5000 Nguyên Bảo (Thứ Ba)",i1960="Gói Nạp Lần Đầu Hằng Ngày",
n1961="Gói 5000 Nguyên Bảo (Thứ Tư)",i1961="Gói Nạp Lần Đầu Hằng Ngày",
n1962="Gói 5000 Nguyên Bảo (Thứ Năm)",i1962="Gói Nạp Lần Đầu Hằng Ngày",
n1963="Gói 5000 Nguyên Bảo (Thứ Sáu)",i1963="Gói Nạp Lần Đầu Hằng Ngày",
n1964="Gói 5000 Nguyên Bảo (Thứ Bảy)",i1964="Gói Nạp Lần Đầu Hằng Ngày",
n1965="Gói 5000 Nguyên Bảo (Chủ Nhật)",i1965="Gói Nạp Lần Đầu Hằng Ngày",
n1966="Xẻng Đào Báu",i1966="Nhấp đúp để dùng, có thể ngẫu nhiên nhận đạo cụ phần thưởng",
n1967="Rương Bí Ẩn",i1967="Nhấp đúp Rương Bí Ẩn để ngẫu nhiên nhận một loại đạo cụ",
n1968="Quà Bí Ẩn",i1968="Nhấp đúp để ngẫu nhiên nhận một loại đạo cụ;",
n1969="Mảnh Đá Quý Công Vật Lý",i1969="Nuốt vào Đá Quý cùng loại để tăng <(c0x00ff0066)KN Đá Quý>\\Nhấn phím tắt:<(c0xFFFF6600)C> để mở bảng Đá Quý thao tác",
n1970="Mảnh Đá Quý Công Ma Pháp",i1970="Nuốt vào Đá Quý cùng loại để tăng <(c0x00ff0066)KN Đá Quý>\\Nhấn phím tắt:<(c0xFFFF6600)C> để mở bảng Đá Quý thao tác",
n1971="Mảnh Đá Quý Công Đạo Thuật",i1971="Nuốt vào Đá Quý cùng loại để tăng <(c0x00ff0066)KN Đá Quý>\\Nhấn phím tắt:<(c0xFFFF6600)C> để mở bảng Đá Quý thao tác",
